past_tr_id,past_tr_departure,past_tr_return,past_tr_dest_count,past_tr_participants,past_tr_revenue
84350,2022-04-19 19:00:00,2022-04-27 11:00:00,5,14,4209.83
84351,2022-04-17 11:00:00,2022-04-18 21:00:00,1,32,3819.64
84352,2022-08-24 05:00:00,2022-08-26 09:00:00,4,48,2203.18
84353,2022-09-29 03:00:00,2022-10-02 19:00:00,4,16,1192.56
84354,2021-03-25 22:00:00,2021-04-05 21:00:00,5,28,1061.83
84355,2021-02-07 12:00:00,2021-02-10 16:00:00,5,43,3493.91
84356,2020-12-23 07:00:00,2021-01-01 15:00:00,1,5,4923.58
84357,2022-05-01 22:00:00,2022-05-12 08:00:00,2,14,4018.28
84358,2022-11-14 12:00:00,2022-11-21 05:00:00,4,43,1311.95
84359,2021-11-06 19:00:00,2021-11-15 08:00:00,5,50,821.29
84360,2022-08-23 02:00:00,2022-09-05 08:00:00,4,24,4118.04
84361,2021-07-23 10:00:00,2021-07-28 15:00:00,1,20,4545.06
84362,2020-08-29 06:00:00,2020-09-06 22:00:00,1,16,1783.46
84363,2022-11-23 16:00:00,2022-11-30 09:00:00,2,41,3378.46
84364,2022-03-10 13:00:00,2022-03-24 08:00:00,3,6,3779.81
84365,2022-01-05 17:00:00,2022-01-07 05:00:00,2,30,4794.62
84366,2021-02-22 08:00:00,2021-03-06 07:00:00,3,43,3319.47
84367,2020-06-28 15:00:00,2020-07-08 07:00:00,4,26,1290.26
84368,2022-06-28 18:00:00,2022-07-10 12:00:00,4,26,3234.8
84369,2020-07-04 03:00:00,2020-07-06 10:00:00,2,40,4039.1
84370,2021-11-05 04:00:00,2021-11-11 12:00:00,2,13,2710.24
84371,2022-10-03 12:00:00,2022-10-12 03:00:00,3,20,4041.88
84372,2021-12-25 05:00:00,2022-01-07 00:00:00,2,36,1181.07
84373,2021-01-01 21:00:00,2021-01-09 02:00:00,1,22,2725.58
84374,2020-12-03 09:00:00,2020-12-11 06:00:00,5,10,3647.65
84375,2022-03-19 18:00:00,2022-03-24 05:00:00,4,27,108.46
84376,2021-10-30 05:00:00,2021-11-09 13:00:00,5,31,4550.92
84377,2022-03-12 11:00:00,2022-03-18 11:00:00,5,45,3283.88
84378,2020-02-08 04:00:00,2020-02-21 05:00:00,1,10,3488.44
84379,2021-11-24 14:00:00,2021-12-07 10:00:00,2,21,892.23
84380,2022-01-31 19:00:00,2022-02-04 21:00:00,5,37,2940.64
84381,2020-07-26 08:00:00,2020-07-27 16:00:00,5,8,4737.6
84382,2020-03-09 20:00:00,2020-03-11 20:00:00,5,44,1391.14
84383,2020-08-24 16:00:00,2020-09-03 03:00:00,5,6,334.17
84384,2020-06-11 15:00:00,2020-06-13 08:00:00,1,43,2838.46
84385,2020-04-29 06:00:00,2020-05-13 10:00:00,2,28,3480.24
84386,2021-10-06 18:00:00,2021-10-19 20:00:00,5,26,3839.53
84387,2020-01-28 15:00:00,2020-02-07 13:00:00,2,38,1438.06
84388,2020-12-16 01:00:00,2020-12-18 12:00:00,2,41,2315.29
84389,2020-03-04 08:00:00,2020-03-07 12:00:00,3,17,1145.92
84390,2022-05-08 01:00:00,2022-05-09 10:00:00,1,8,4946.38
84391,2020-05-13 00:00:00,2020-05-17 22:00:00,4,31,1749.18
84392,2021-12-21 23:00:00,2022-01-01 15:00:00,5,40,287.81
84393,2022-11-23 15:00:00,2022-11-27 13:00:00,1,23,4907.02
84394,2022-08-06 07:00:00,2022-08-20 13:00:00,5,42,861.46
84395,2022-12-07 02:00:00,2022-12-17 10:00:00,3,21,1036.19
84396,2021-10-10 02:00:00,2021-10-18 00:00:00,4,6,1714.01
84397,2021-08-17 17:00:00,2021-08-20 14:00:00,1,32,1148.7
84398,2021-11-12 20:00:00,2021-11-23 05:00:00,4,8,2458.93
84399,2021-09-28 15:00:00,2021-10-03 03:00:00,4,8,4280.0
84400,2020-12-29 20:00:00,2020-12-31 06:00:00,3,35,4300.75
84401,2021-08-04 21:00:00,2021-08-06 15:00:00,3,33,4702.64
84402,2020-04-29 15:00:00,2020-05-03 07:00:00,5,22,622.15
84403,2022-04-22 21:00:00,2022-04-27 18:00:00,1,33,4456.08
84404,2020-02-11 19:00:00,2020-02-23 05:00:00,3,30,4631.18
84405,2021-10-05 00:00:00,2021-10-11 21:00:00,2,48,1527.78
84406,2022-09-10 09:00:00,2022-09-22 21:00:00,1,25,1782.75
84407,2022-01-06 16:00:00,2022-01-14 19:00:00,2,8,4457.75
84408,2022-10-31 00:00:00,2022-11-07 13:00:00,3,37,4960.77
84409,2022-02-11 05:00:00,2022-02-17 03:00:00,5,37,159.91
84410,2021-03-09 16:00:00,2021-03-17 02:00:00,2,1,695.85
84411,2021-07-31 06:00:00,2021-08-10 16:00:00,5,44,1601.4
84412,2020-03-10 05:00:00,2020-03-13 17:00:00,4,44,2503.69
84413,2022-06-04 01:00:00,2022-06-16 16:00:00,5,37,363.88
84414,2020-03-17 04:00:00,2020-03-23 23:00:00,1,32,839.21
84415,2021-12-18 14:00:00,2021-12-31 00:00:00,1,11,1284.2
84416,2021-02-16 07:00:00,2021-03-02 09:00:00,3,36,1152.85
84417,2022-02-22 19:00:00,2022-03-05 22:00:00,5,10,737.38
84418,2020-10-05 15:00:00,2020-10-10 00:00:00,2,15,2864.48
84419,2021-07-26 10:00:00,2021-08-03 15:00:00,4,33,3420.52
84420,2022-02-04 00:00:00,2022-02-17 09:00:00,3,32,4011.66
84421,2022-07-13 12:00:00,2022-07-20 23:00:00,3,17,4433.61
84422,2021-05-23 05:00:00,2021-06-01 01:00:00,2,31,2571.05
84423,2021-10-02 08:00:00,2021-10-10 19:00:00,3,22,3221.49
84424,2021-01-28 10:00:00,2021-01-29 13:00:00,5,40,4096.29
84425,2022-06-29 18:00:00,2022-07-05 22:00:00,5,29,1103.15
84426,2022-09-09 06:00:00,2022-09-14 21:00:00,2,49,1761.72
84427,2022-09-01 20:00:00,2022-09-16 06:00:00,2,4,4678.68
84428,2020-12-22 11:00:00,2021-01-03 10:00:00,2,7,3640.68
84429,2021-07-27 02:00:00,2021-08-05 16:00:00,4,1,1047.98
84430,2021-09-07 19:00:00,2021-09-12 01:00:00,1,12,2876.31
84431,2022-04-20 13:00:00,2022-05-04 15:00:00,3,8,1319.45
84432,2022-03-10 10:00:00,2022-03-22 22:00:00,3,44,2772.43
84433,2022-01-09 05:00:00,2022-01-18 02:00:00,1,47,949.43
84434,2021-01-08 06:00:00,2021-01-19 10:00:00,2,8,3146.09
84435,2020-06-19 18:00:00,2020-07-02 08:00:00,5,47,1489.99
84436,2022-10-27 09:00:00,2022-11-10 04:00:00,1,18,235.1
84437,2020-03-30 13:00:00,2020-04-08 17:00:00,1,43,4723.85
84438,2020-12-29 10:00:00,2020-12-30 10:00:00,5,31,2045.11
84439,2020-04-21 23:00:00,2020-04-30 01:00:00,5,5,698.22
84440,2022-05-08 08:00:00,2022-05-14 00:00:00,4,34,4444.56
84441,2021-08-02 23:00:00,2021-08-07 03:00:00,5,37,941.05
84442,2020-07-20 15:00:00,2020-07-28 23:00:00,1,30,2942.47
84443,2021-04-07 16:00:00,2021-04-13 15:00:00,4,34,1597.79
84444,2022-05-19 18:00:00,2022-05-31 06:00:00,5,47,4749.81
84445,2022-11-13 20:00:00,2022-11-28 13:00:00,1,39,1832.76
84446,2020-11-27 11:00:00,2020-12-10 21:00:00,3,35,1263.12
84447,2021-08-18 17:00:00,2021-08-23 19:00:00,3,20,1249.24
84448,2022-07-25 23:00:00,2022-07-29 21:00:00,4,6,3305.76
84449,2020-11-02 21:00:00,2020-11-12 05:00:00,3,1,4555.85
84450,2020-09-22 10:00:00,2020-09-26 15:00:00,4,18,2309.82
84451,2021-03-09 10:00:00,2021-03-19 09:00:00,2,23,1361.6
84452,2020-12-21 11:00:00,2020-12-30 13:00:00,5,31,3148.31
84453,2022-04-16 05:00:00,2022-04-20 15:00:00,3,18,3656.03
84454,2022-03-05 11:00:00,2022-03-15 08:00:00,4,29,3601.41
84455,2022-07-26 00:00:00,2022-08-08 16:00:00,3,4,4563.16
84456,2020-11-04 19:00:00,2020-11-17 01:00:00,1,14,4052.36
84457,2020-12-04 04:00:00,2020-12-10 20:00:00,5,46,2643.36
84458,2020-11-06 22:00:00,2020-11-09 02:00:00,4,34,354.9
84459,2022-03-14 07:00:00,2022-03-27 00:00:00,2,21,1066.24
84460,2022-07-06 17:00:00,2022-07-14 03:00:00,4,27,1249.29
84461,2021-05-03 18:00:00,2021-05-07 04:00:00,5,10,4520.06
84462,2021-06-19 13:00:00,2021-06-27 02:00:00,3,38,2581.25
84463,2020-01-31 11:00:00,2020-02-10 07:00:00,5,14,2894.09
84464,2022-05-05 12:00:00,2022-05-20 11:00:00,4,19,3056.1
84465,2020-09-21 12:00:00,2020-09-23 05:00:00,2,45,2396.92
84466,2020-12-31 11:00:00,2021-01-10 14:00:00,3,11,1306.24
84467,2022-05-30 05:00:00,2022-06-13 14:00:00,3,6,219.03
84468,2020-01-28 12:00:00,2020-01-30 18:00:00,5,2,133.02
84469,2022-02-08 12:00:00,2022-02-12 05:00:00,4,40,503.93
84470,2020-06-12 08:00:00,2020-06-21 05:00:00,4,1,4949.98
84471,2021-11-14 09:00:00,2021-11-19 09:00:00,2,2,3160.67
84472,2020-09-27 21:00:00,2020-10-08 10:00:00,3,14,1832.66
84473,2022-08-26 02:00:00,2022-09-07 22:00:00,5,5,3938.88
84474,2021-06-28 16:00:00,2021-07-07 05:00:00,4,3,360.57
84475,2020-03-12 05:00:00,2020-03-16 00:00:00,5,17,1980.6
84476,2022-08-10 13:00:00,2022-08-19 19:00:00,2,46,825.5
84477,2022-09-02 23:00:00,2022-09-15 22:00:00,5,20,4177.18
84478,2021-01-07 04:00:00,2021-01-16 23:00:00,1,30,511.89
84479,2022-10-10 20:00:00,2022-10-16 10:00:00,3,12,4404.19
84480,2022-02-21 06:00:00,2022-03-03 14:00:00,3,31,937.03
84481,2020-05-31 13:00:00,2020-06-12 19:00:00,3,20,1162.46
84482,2022-05-19 20:00:00,2022-05-26 09:00:00,5,37,4153.81
84483,2020-10-16 12:00:00,2020-10-28 18:00:00,4,39,2164.55
84484,2022-02-15 13:00:00,2022-02-17 01:00:00,3,10,938.19
84485,2020-11-17 09:00:00,2020-11-21 09:00:00,4,35,4066.99
84486,2021-12-25 04:00:00,2021-12-29 14:00:00,5,46,147.93
84487,2022-10-25 17:00:00,2022-10-29 18:00:00,4,39,570.44
84488,2020-09-08 16:00:00,2020-09-11 05:00:00,4,26,3591.0
84489,2020-05-12 04:00:00,2020-05-20 23:00:00,1,1,3134.89
84490,2020-05-05 11:00:00,2020-05-10 22:00:00,5,22,1757.23
84491,2020-08-21 20:00:00,2020-08-27 16:00:00,4,46,2798.01
84492,2020-08-18 17:00:00,2020-08-20 17:00:00,1,41,2001.61
84493,2020-03-04 01:00:00,2020-03-05 06:00:00,1,16,3400.44
84494,2020-02-27 00:00:00,2020-02-29 20:00:00,3,10,3904.9
84495,2020-05-24 20:00:00,2020-05-30 07:00:00,4,11,1098.4
84496,2020-04-25 17:00:00,2020-05-06 21:00:00,2,29,3757.23
84497,2020-10-19 23:00:00,2020-10-23 13:00:00,2,22,3961.4
84498,2020-09-09 09:00:00,2020-09-11 05:00:00,1,35,1596.47
84499,2022-10-30 21:00:00,2022-11-04 04:00:00,3,23,3478.0
84500,2021-11-25 04:00:00,2021-11-30 00:00:00,4,36,3556.54
84501,2021-06-13 13:00:00,2021-06-19 09:00:00,5,15,2386.66
84502,2022-05-16 18:00:00,2022-05-29 01:00:00,4,4,1346.88
84503,2022-05-01 11:00:00,2022-05-04 01:00:00,5,40,4538.64
84504,2021-05-16 08:00:00,2021-05-29 15:00:00,5,48,4193.99
84505,2021-11-05 19:00:00,2021-11-13 18:00:00,2,19,1336.79
84506,2021-09-19 10:00:00,2021-09-29 22:00:00,3,33,1762.27
84507,2022-06-07 03:00:00,2022-06-12 22:00:00,4,1,1785.81
84508,2020-08-08 05:00:00,2020-08-15 14:00:00,2,22,1516.09
84509,2020-04-19 21:00:00,2020-05-04 10:00:00,4,20,3739.04
84510,2022-03-26 07:00:00,2022-04-07 16:00:00,2,50,4359.72
84511,2020-01-09 06:00:00,2020-01-13 18:00:00,5,31,1503.71
84512,2021-08-27 00:00:00,2021-09-06 12:00:00,1,39,4939.89
84513,2021-01-22 16:00:00,2021-01-28 15:00:00,1,35,3213.46
84514,2021-11-15 15:00:00,2021-11-21 22:00:00,5,38,377.43
84515,2020-04-15 14:00:00,2020-04-26 00:00:00,2,7,1359.55
84516,2020-11-20 15:00:00,2020-11-22 17:00:00,5,27,1308.05
84517,2021-02-06 09:00:00,2021-02-18 13:00:00,2,20,4693.29
84518,2022-12-30 02:00:00,2023-01-12 12:00:00,3,18,2722.39
84519,2021-10-30 18:00:00,2021-11-12 07:00:00,5,8,2207.16
84520,2022-08-28 08:00:00,2022-09-07 18:00:00,4,19,1236.7
84521,2021-04-19 22:00:00,2021-04-28 13:00:00,5,23,619.14
84522,2022-07-02 11:00:00,2022-07-10 08:00:00,4,46,1567.35
84523,2020-03-27 07:00:00,2020-04-02 02:00:00,1,15,4726.32
84524,2022-05-02 12:00:00,2022-05-13 03:00:00,2,4,684.19
84525,2020-10-18 15:00:00,2020-10-30 15:00:00,4,14,2764.99
84526,2020-06-19 09:00:00,2020-07-04 02:00:00,2,17,3109.68
84527,2021-11-16 20:00:00,2021-11-25 04:00:00,4,20,3616.08
84528,2020-11-30 01:00:00,2020-12-07 11:00:00,1,32,1292.8
84529,2021-11-02 08:00:00,2021-11-16 09:00:00,1,23,473.93
84530,2022-09-19 13:00:00,2022-09-22 07:00:00,3,23,210.77
84531,2021-03-04 22:00:00,2021-03-15 19:00:00,5,37,2153.1
84532,2022-02-02 21:00:00,2022-02-04 18:00:00,1,29,121.45
84533,2020-11-14 23:00:00,2020-11-21 08:00:00,2,3,4747.67
84534,2020-11-08 06:00:00,2020-11-17 13:00:00,3,27,2437.02
84535,2022-07-14 02:00:00,2022-07-27 00:00:00,2,7,1613.74
84536,2022-10-30 21:00:00,2022-11-09 22:00:00,5,34,533.26
84537,2021-07-25 14:00:00,2021-07-27 22:00:00,4,6,4789.71
84538,2021-11-13 18:00:00,2021-11-24 09:00:00,2,30,4502.39
84539,2020-05-26 20:00:00,2020-06-01 00:00:00,2,25,776.12
84540,2021-06-11 01:00:00,2021-06-22 00:00:00,1,25,290.37
84541,2021-11-08 02:00:00,2021-11-22 06:00:00,1,47,1627.67
84542,2022-04-22 16:00:00,2022-05-01 00:00:00,4,20,4576.13
84543,2022-02-28 13:00:00,2022-03-10 08:00:00,5,47,1672.09
84544,2022-03-29 13:00:00,2022-04-11 20:00:00,3,2,4763.44
84545,2020-07-16 03:00:00,2020-07-18 11:00:00,5,13,1897.22
84546,2022-05-30 05:00:00,2022-06-06 23:00:00,2,1,973.4
84547,2021-01-04 17:00:00,2021-01-10 04:00:00,1,4,620.43
84548,2021-10-13 05:00:00,2021-10-14 15:00:00,4,34,2395.28
84549,2022-11-30 09:00:00,2022-12-07 12:00:00,1,11,4470.01
84550,2020-03-21 01:00:00,2020-03-29 12:00:00,3,31,2830.51
84551,2020-11-13 05:00:00,2020-11-19 19:00:00,3,35,1232.3
84552,2022-07-01 22:00:00,2022-07-06 11:00:00,2,17,2914.32
84553,2022-07-01 01:00:00,2022-07-02 06:00:00,3,38,1849.57
84554,2020-08-17 08:00:00,2020-08-25 14:00:00,2,11,1487.25
84555,2021-09-24 06:00:00,2021-09-29 03:00:00,3,49,4816.02
84556,2020-02-29 10:00:00,2020-03-11 06:00:00,2,21,129.76
84557,2022-06-20 12:00:00,2022-06-26 23:00:00,4,6,3381.82
84558,2022-02-03 21:00:00,2022-02-11 16:00:00,4,42,2181.64
84559,2022-11-16 19:00:00,2022-12-01 08:00:00,5,2,2213.27
84560,2021-04-08 02:00:00,2021-04-14 14:00:00,3,22,4308.5
84561,2020-12-24 01:00:00,2020-12-29 16:00:00,2,24,2433.59
84562,2021-07-04 18:00:00,2021-07-08 17:00:00,1,25,3959.43
84563,2022-01-16 13:00:00,2022-01-23 10:00:00,4,6,2612.76
84564,2022-10-12 12:00:00,2022-10-22 04:00:00,5,18,4462.74
84565,2022-04-20 15:00:00,2022-05-05 11:00:00,2,42,1979.81
84566,2022-09-12 11:00:00,2022-09-14 03:00:00,1,38,1920.58
84567,2022-11-02 09:00:00,2022-11-07 13:00:00,3,18,1906.59
84568,2020-05-28 10:00:00,2020-06-01 00:00:00,3,1,1513.38
84569,2022-12-23 21:00:00,2023-01-07 04:00:00,2,29,4029.67
84570,2020-12-30 15:00:00,2021-01-13 20:00:00,3,46,1565.36
84571,2020-07-15 13:00:00,2020-07-28 19:00:00,1,5,166.93
84572,2021-05-04 10:00:00,2021-05-18 00:00:00,3,34,4023.37
84573,2022-11-13 02:00:00,2022-11-17 11:00:00,5,41,376.83
84574,2020-02-25 09:00:00,2020-03-11 05:00:00,5,11,3537.83
84575,2020-03-14 18:00:00,2020-03-26 10:00:00,3,37,3057.69
84576,2021-12-20 23:00:00,2021-12-27 23:00:00,5,49,3120.45
84577,2022-10-22 10:00:00,2022-11-02 11:00:00,4,41,1908.29
84578,2021-04-18 16:00:00,2021-04-25 05:00:00,4,28,761.05
84579,2021-11-02 13:00:00,2021-11-05 21:00:00,4,18,3161.05
84580,2022-06-24 02:00:00,2022-06-29 13:00:00,4,6,4183.82
84581,2021-10-03 13:00:00,2021-10-15 14:00:00,4,25,1096.53
84582,2022-10-30 09:00:00,2022-11-06 20:00:00,1,7,2594.85
84583,2020-07-24 00:00:00,2020-08-02 06:00:00,3,38,2973.68
84584,2022-03-11 22:00:00,2022-03-16 14:00:00,2,29,3495.59
84585,2022-03-28 05:00:00,2022-03-31 12:00:00,5,6,4963.55
84586,2022-05-05 01:00:00,2022-05-15 16:00:00,2,30,3679.44
84587,2020-08-16 07:00:00,2020-08-24 23:00:00,4,21,3889.13
84588,2022-08-01 13:00:00,2022-08-10 16:00:00,1,44,1802.71
84589,2021-06-12 08:00:00,2021-06-21 01:00:00,2,9,2394.54
84590,2020-03-29 05:00:00,2020-04-12 18:00:00,3,22,1878.79
84591,2021-02-21 15:00:00,2021-03-08 09:00:00,1,5,3659.21
84592,2020-02-27 04:00:00,2020-03-04 05:00:00,4,8,4398.64
84593,2021-11-06 02:00:00,2021-11-07 15:00:00,2,41,4589.82
84594,2022-10-06 20:00:00,2022-10-19 10:00:00,3,13,461.78
84595,2021-10-08 01:00:00,2021-10-11 09:00:00,3,41,1051.41
84596,2022-10-16 19:00:00,2022-10-21 09:00:00,5,44,2411.19
84597,2020-07-25 13:00:00,2020-08-08 13:00:00,3,26,2610.67
84598,2021-08-15 04:00:00,2021-08-29 16:00:00,3,35,2457.14
84599,2020-06-18 20:00:00,2020-06-22 05:00:00,4,43,3507.92
84600,2021-02-02 09:00:00,2021-02-08 17:00:00,1,35,230.8
84601,2020-03-20 07:00:00,2020-03-29 04:00:00,2,6,942.23
84602,2021-08-10 10:00:00,2021-08-18 08:00:00,4,33,311.62
84603,2022-03-27 04:00:00,2022-04-02 21:00:00,1,15,1427.64
84604,2020-10-10 01:00:00,2020-10-13 19:00:00,2,8,424.51
84605,2021-02-06 14:00:00,2021-02-10 02:00:00,2,7,4156.59
84606,2020-08-04 05:00:00,2020-08-15 11:00:00,3,14,4808.02
84607,2021-05-06 08:00:00,2021-05-11 21:00:00,1,12,4466.27
84608,2021-11-04 08:00:00,2021-11-08 16:00:00,3,2,4309.09
84609,2021-04-02 01:00:00,2021-04-10 11:00:00,2,24,1929.97
84610,2020-03-26 21:00:00,2020-03-28 15:00:00,2,38,4900.89
84611,2020-11-23 14:00:00,2020-11-30 23:00:00,3,34,2119.92
84612,2022-10-07 16:00:00,2022-10-14 06:00:00,2,39,957.51
84613,2021-10-30 13:00:00,2021-11-07 06:00:00,1,1,3386.64
84614,2021-05-08 09:00:00,2021-05-22 11:00:00,4,22,4323.46
84615,2021-10-19 14:00:00,2021-10-25 23:00:00,3,33,4658.79
84616,2022-06-15 13:00:00,2022-06-20 09:00:00,1,19,2837.92
84617,2021-04-13 00:00:00,2021-04-24 11:00:00,2,10,2356.36
84618,2020-07-06 23:00:00,2020-07-21 18:00:00,3,17,842.67
84619,2022-09-19 07:00:00,2022-09-22 11:00:00,4,3,3849.54
84620,2020-11-17 06:00:00,2020-11-29 04:00:00,2,26,4611.0
84621,2021-07-13 18:00:00,2021-07-20 03:00:00,3,40,1130.58
84622,2020-11-07 23:00:00,2020-11-12 02:00:00,4,48,3696.35
84623,2021-08-29 09:00:00,2021-09-12 16:00:00,1,26,168.2
84624,2021-09-23 07:00:00,2021-10-05 15:00:00,4,30,1323.48
84625,2020-11-15 00:00:00,2020-11-23 05:00:00,1,23,2939.21
84626,2021-08-01 12:00:00,2021-08-09 21:00:00,2,12,3964.48
84627,2020-08-05 13:00:00,2020-08-16 13:00:00,2,49,2421.59
84628,2020-06-07 14:00:00,2020-06-18 03:00:00,3,10,2070.71
84629,2020-01-13 07:00:00,2020-01-14 10:00:00,1,41,4368.49
84630,2022-12-21 15:00:00,2022-12-27 10:00:00,2,32,2632.8
84631,2021-06-16 01:00:00,2021-06-21 22:00:00,3,6,2587.55
84632,2021-12-06 12:00:00,2021-12-19 20:00:00,1,10,559.58
84633,2021-09-29 12:00:00,2021-10-05 18:00:00,1,1,697.36
84634,2020-02-02 10:00:00,2020-02-05 02:00:00,2,20,1729.57
84635,2022-09-15 04:00:00,2022-09-19 04:00:00,3,32,3586.19
84636,2021-04-06 11:00:00,2021-04-09 13:00:00,1,25,907.14
84637,2020-07-16 08:00:00,2020-07-28 00:00:00,5,23,2317.43
84638,2021-04-08 20:00:00,2021-04-15 01:00:00,1,27,4955.5
84639,2022-10-19 05:00:00,2022-11-02 17:00:00,5,50,1897.7
84640,2022-01-16 11:00:00,2022-01-29 22:00:00,5,33,4721.3
84641,2020-11-05 20:00:00,2020-11-14 20:00:00,1,19,1810.24
84642,2022-12-27 22:00:00,2023-01-04 10:00:00,5,14,2454.79
84643,2022-07-11 01:00:00,2022-07-18 15:00:00,1,1,1344.94
84644,2021-10-23 04:00:00,2021-11-06 01:00:00,5,12,1515.61
84645,2022-07-28 00:00:00,2022-08-01 06:00:00,2,32,3723.16
84646,2022-03-07 07:00:00,2022-03-17 11:00:00,4,32,4507.12
84647,2022-10-17 16:00:00,2022-10-19 21:00:00,4,33,620.39
84648,2022-03-04 17:00:00,2022-03-10 17:00:00,4,5,645.74
84649,2022-05-20 15:00:00,2022-06-02 01:00:00,1,29,1530.05
84650,2021-05-25 15:00:00,2021-05-30 10:00:00,4,46,4651.2
84651,2021-12-12 14:00:00,2021-12-25 05:00:00,4,20,4128.76
84652,2020-11-27 09:00:00,2020-12-12 05:00:00,3,9,4400.35
84653,2021-11-11 13:00:00,2021-11-14 16:00:00,4,26,2937.5
84654,2021-08-06 20:00:00,2021-08-10 19:00:00,5,10,1391.55
84655,2021-09-25 04:00:00,2021-09-29 00:00:00,5,2,4217.79
84656,2022-05-01 01:00:00,2022-05-05 21:00:00,5,13,1809.48
84657,2021-10-02 13:00:00,2021-10-15 10:00:00,5,27,1856.16
84658,2020-05-07 23:00:00,2020-05-14 22:00:00,2,45,448.04
84659,2022-06-09 22:00:00,2022-06-15 20:00:00,4,25,4740.49
84660,2021-10-09 16:00:00,2021-10-21 19:00:00,1,25,3417.02
84661,2021-12-18 08:00:00,2022-01-01 06:00:00,1,21,4264.36
84662,2022-02-09 12:00:00,2022-02-18 06:00:00,4,10,2657.02
84663,2021-04-23 00:00:00,2021-05-07 06:00:00,3,20,4386.24
84664,2021-07-13 03:00:00,2021-07-26 11:00:00,1,46,885.32
84665,2020-11-19 01:00:00,2020-11-30 05:00:00,3,33,571.64
84666,2020-11-19 22:00:00,2020-11-20 23:00:00,2,47,166.7
84667,2022-08-09 15:00:00,2022-08-20 04:00:00,5,26,811.0
84668,2022-06-09 01:00:00,2022-06-16 06:00:00,3,42,420.93
84669,2022-05-16 21:00:00,2022-05-24 06:00:00,3,44,1746.54
84670,2021-01-08 14:00:00,2021-01-21 17:00:00,1,14,385.37
84671,2020-07-27 10:00:00,2020-07-29 06:00:00,1,50,2838.73
84672,2021-01-14 14:00:00,2021-01-28 06:00:00,5,8,1728.68
84673,2021-10-01 08:00:00,2021-10-13 20:00:00,1,15,3915.81
84674,2021-07-05 15:00:00,2021-07-09 20:00:00,4,41,4823.35
84675,2021-11-14 15:00:00,2021-11-20 23:00:00,2,30,1452.13
84676,2020-05-28 12:00:00,2020-06-03 22:00:00,3,20,2085.53
84677,2022-05-24 18:00:00,2022-06-02 18:00:00,3,45,496.32
84678,2021-02-13 05:00:00,2021-02-19 07:00:00,4,6,1702.83
84679,2022-08-12 00:00:00,2022-08-25 21:00:00,4,41,1596.2
84680,2021-10-21 19:00:00,2021-10-28 03:00:00,2,12,964.76
84681,2020-12-14 10:00:00,2020-12-27 18:00:00,4,45,4287.11
84682,2020-10-06 01:00:00,2020-10-07 04:00:00,2,4,344.8
84683,2022-11-20 13:00:00,2022-11-22 23:00:00,2,26,2199.75
84684,2021-08-10 18:00:00,2021-08-15 04:00:00,3,48,3065.35
84685,2020-01-31 02:00:00,2020-02-06 08:00:00,3,37,2777.89
84686,2021-06-29 13:00:00,2021-07-06 01:00:00,5,30,3640.88
84687,2022-01-04 23:00:00,2022-01-10 20:00:00,2,45,3196.42
84688,2022-02-02 04:00:00,2022-02-07 15:00:00,3,44,411.95
84689,2020-11-06 08:00:00,2020-11-09 20:00:00,4,29,755.35
84690,2020-10-11 03:00:00,2020-10-23 22:00:00,4,19,600.51
84691,2021-09-27 05:00:00,2021-10-02 07:00:00,5,45,2178.12
84692,2022-06-07 04:00:00,2022-06-15 02:00:00,4,33,126.47
84693,2021-10-24 21:00:00,2021-10-31 05:00:00,4,33,3659.91
84694,2022-07-20 01:00:00,2022-07-23 10:00:00,2,42,899.82
84695,2021-06-24 03:00:00,2021-06-26 18:00:00,4,7,3183.41
84696,2020-01-25 03:00:00,2020-01-30 08:00:00,1,17,1207.48
84697,2020-07-20 06:00:00,2020-07-30 13:00:00,5,16,548.4
84698,2021-11-10 12:00:00,2021-11-17 18:00:00,5,33,750.85
84699,2020-05-21 22:00:00,2020-05-24 07:00:00,1,45,3510.53
84700,2022-01-30 18:00:00,2022-02-10 10:00:00,1,13,4730.63
84701,2022-12-19 06:00:00,2022-12-21 09:00:00,4,6,1245.21
84702,2022-08-13 10:00:00,2022-08-27 07:00:00,3,7,740.83
84703,2022-09-16 23:00:00,2022-09-18 07:00:00,3,40,4669.37
84704,2021-07-22 04:00:00,2021-08-01 22:00:00,3,31,1156.36
84705,2021-10-12 15:00:00,2021-10-26 05:00:00,1,36,657.89
84706,2021-04-27 19:00:00,2021-05-03 19:00:00,3,1,3541.77
84707,2020-01-04 03:00:00,2020-01-07 04:00:00,5,24,1170.02
84708,2021-05-04 15:00:00,2021-05-08 07:00:00,4,38,684.96
84709,2021-10-02 12:00:00,2021-10-05 15:00:00,2,4,2732.46
84710,2022-01-17 17:00:00,2022-01-23 08:00:00,1,25,2798.92
84711,2020-01-29 13:00:00,2020-02-12 02:00:00,5,15,489.53
84712,2020-12-17 06:00:00,2020-12-27 18:00:00,3,14,1479.68
84713,2022-06-09 07:00:00,2022-06-11 10:00:00,5,27,173.27
84714,2021-09-29 14:00:00,2021-10-04 12:00:00,1,44,2676.69
84715,2020-07-13 07:00:00,2020-07-17 20:00:00,5,22,2338.57
84716,2021-06-22 08:00:00,2021-07-02 09:00:00,4,10,4248.99
84717,2021-09-17 11:00:00,2021-10-01 02:00:00,5,37,4986.4
84718,2022-12-30 04:00:00,2023-01-08 22:00:00,1,35,3978.79
