past_tr_id,past_tr_departure,past_tr_return,past_tr_dest_count,past_tr_participants,past_tr_revenue
159802,2021-01-23 00:00:00,2021-01-26 14:00:00,1,16,3402.15
159803,2021-06-26 01:00:00,2021-06-27 20:00:00,2,26,1519.15
159804,2020-05-01 15:00:00,2020-05-04 14:00:00,5,43,3615.0
159805,2020-01-17 21:00:00,2020-01-23 16:00:00,3,49,3391.19
159806,2020-03-13 16:00:00,2020-03-18 20:00:00,3,48,1310.27
159807,2021-07-27 04:00:00,2021-08-01 16:00:00,3,44,2964.31
159808,2020-03-15 17:00:00,2020-03-25 07:00:00,4,33,450.9
159809,2022-01-14 06:00:00,2022-01-26 03:00:00,2,20,3625.69
159810,2021-09-22 21:00:00,2021-10-06 12:00:00,1,3,423.66
159811,2022-11-23 02:00:00,2022-11-30 03:00:00,3,7,2345.24
159812,2022-02-04 07:00:00,2022-02-14 13:00:00,3,44,1485.63
159813,2020-10-01 20:00:00,2020-10-15 07:00:00,5,13,1092.63
159814,2022-01-25 12:00:00,2022-02-05 04:00:00,1,25,202.78
159815,2020-04-15 06:00:00,2020-04-23 16:00:00,2,10,2102.17
159816,2021-09-18 21:00:00,2021-09-29 05:00:00,1,29,4229.71
159817,2022-03-16 06:00:00,2022-03-28 07:00:00,5,39,2736.41
159818,2021-07-16 20:00:00,2021-07-28 08:00:00,3,8,3439.87
159819,2022-10-25 23:00:00,2022-10-28 07:00:00,2,44,3608.95
159820,2021-07-04 23:00:00,2021-07-10 01:00:00,5,46,1875.33
159821,2021-12-19 18:00:00,2021-12-27 18:00:00,1,33,2869.2
159822,2020-07-22 02:00:00,2020-08-01 18:00:00,3,40,2766.62
159823,2022-03-04 00:00:00,2022-03-11 00:00:00,4,38,782.0
159824,2022-04-22 11:00:00,2022-05-04 08:00:00,5,29,878.86
159825,2020-05-01 16:00:00,2020-05-16 03:00:00,4,10,3974.56
159826,2021-11-11 19:00:00,2021-11-23 03:00:00,1,8,3379.94
159827,2020-07-10 22:00:00,2020-07-23 15:00:00,4,36,3748.49
159828,2021-05-19 09:00:00,2021-06-02 16:00:00,5,7,2129.85
159829,2022-07-18 03:00:00,2022-07-30 19:00:00,4,21,4615.89
159830,2022-04-26 16:00:00,2022-04-30 04:00:00,1,42,178.58
159831,2020-03-15 08:00:00,2020-03-19 07:00:00,3,1,3192.44
159832,2020-06-09 19:00:00,2020-06-13 04:00:00,1,1,3997.52
159833,2020-04-18 14:00:00,2020-04-19 17:00:00,4,30,2763.65
159834,2022-03-17 13:00:00,2022-03-24 22:00:00,2,35,2833.23
159835,2020-10-29 22:00:00,2020-11-05 18:00:00,1,49,3213.82
159836,2020-01-20 20:00:00,2020-01-29 05:00:00,2,38,3675.6
159837,2020-10-12 06:00:00,2020-10-23 17:00:00,3,27,3401.21
159838,2021-03-02 13:00:00,2021-03-04 07:00:00,1,16,2465.27
159839,2022-12-09 23:00:00,2022-12-20 16:00:00,3,34,3341.45
159840,2022-09-20 15:00:00,2022-10-05 04:00:00,4,4,3791.84
159841,2022-10-03 14:00:00,2022-10-05 11:00:00,2,7,1388.17
159842,2021-08-23 14:00:00,2021-09-03 18:00:00,4,1,4519.84
159843,2020-05-06 14:00:00,2020-05-14 19:00:00,3,20,878.56
159844,2020-07-02 10:00:00,2020-07-10 13:00:00,3,1,4321.13
159845,2021-07-08 10:00:00,2021-07-20 19:00:00,3,2,1188.38
159846,2022-06-30 07:00:00,2022-07-09 18:00:00,1,25,2218.27
159847,2022-01-23 17:00:00,2022-01-25 00:00:00,5,39,154.39
159848,2020-03-10 13:00:00,2020-03-24 00:00:00,4,5,4621.22
159849,2021-03-10 20:00:00,2021-03-18 14:00:00,4,46,862.85
159850,2021-12-16 06:00:00,2021-12-29 16:00:00,3,48,4172.61
159851,2020-07-25 21:00:00,2020-07-29 04:00:00,2,31,650.12
159852,2022-12-01 12:00:00,2022-12-07 12:00:00,1,34,1035.69
159853,2021-09-14 04:00:00,2021-09-23 17:00:00,1,44,3767.76
159854,2020-07-29 01:00:00,2020-08-12 10:00:00,3,40,4764.17
159855,2020-06-26 00:00:00,2020-07-06 16:00:00,5,46,3476.69
159856,2021-07-07 16:00:00,2021-07-08 22:00:00,4,32,293.26
159857,2020-07-16 04:00:00,2020-07-25 14:00:00,3,27,4223.38
159858,2021-10-20 11:00:00,2021-10-27 23:00:00,1,44,488.52
159859,2021-06-12 21:00:00,2021-06-23 03:00:00,3,48,4660.16
159860,2021-07-05 07:00:00,2021-07-08 00:00:00,1,46,1255.63
159861,2022-01-31 02:00:00,2022-02-09 00:00:00,1,3,2939.67
159862,2021-09-11 13:00:00,2021-09-21 08:00:00,3,2,3210.96
159863,2022-12-03 06:00:00,2022-12-16 02:00:00,4,17,480.09
159864,2022-05-28 06:00:00,2022-06-05 10:00:00,2,2,187.49
159865,2020-08-31 17:00:00,2020-09-06 02:00:00,1,36,3909.83
159866,2020-08-19 12:00:00,2020-08-30 15:00:00,3,4,2174.42
159867,2021-07-19 15:00:00,2021-07-31 02:00:00,5,2,1730.9
159868,2020-11-22 14:00:00,2020-11-28 02:00:00,2,38,3406.76
159869,2021-09-01 05:00:00,2021-09-12 11:00:00,4,44,2301.83
159870,2022-03-27 14:00:00,2022-03-31 11:00:00,4,41,3336.81
159871,2022-09-12 18:00:00,2022-09-25 10:00:00,5,13,3305.59
159872,2021-09-29 09:00:00,2021-10-12 07:00:00,1,21,2114.71
159873,2021-08-04 21:00:00,2021-08-11 20:00:00,3,40,2130.8
159874,2022-07-07 02:00:00,2022-07-13 09:00:00,4,30,2870.83
159875,2021-01-18 12:00:00,2021-01-26 15:00:00,4,30,3254.02
159876,2021-11-19 00:00:00,2021-11-21 01:00:00,2,49,4149.41
159877,2020-05-23 00:00:00,2020-05-28 06:00:00,5,35,310.0
159878,2020-11-24 12:00:00,2020-11-26 11:00:00,2,4,3250.96
159879,2020-02-15 05:00:00,2020-02-26 02:00:00,1,24,1649.96
159880,2021-04-17 08:00:00,2021-04-30 15:00:00,1,33,4463.02
159881,2022-01-14 21:00:00,2022-01-18 04:00:00,4,40,2865.29
159882,2021-08-29 21:00:00,2021-09-07 00:00:00,5,12,4395.9
159883,2022-06-13 22:00:00,2022-06-22 12:00:00,3,49,3486.89
159884,2020-03-02 18:00:00,2020-03-08 22:00:00,5,17,4860.0
159885,2020-11-05 22:00:00,2020-11-15 21:00:00,4,13,2423.94
159886,2022-04-08 00:00:00,2022-04-10 21:00:00,3,8,3178.34
159887,2022-10-03 22:00:00,2022-10-07 15:00:00,2,50,3580.56
159888,2022-01-26 14:00:00,2022-01-27 22:00:00,3,39,1964.48
159889,2020-11-29 02:00:00,2020-11-30 20:00:00,3,17,1286.5
159890,2020-11-18 13:00:00,2020-11-21 18:00:00,2,3,1934.65
159891,2020-09-04 00:00:00,2020-09-13 23:00:00,3,17,2830.05
159892,2022-01-09 04:00:00,2022-01-12 08:00:00,3,33,3530.81
159893,2020-08-23 02:00:00,2020-08-25 11:00:00,2,11,833.15
159894,2022-05-26 06:00:00,2022-06-06 15:00:00,2,10,4451.15
159895,2021-12-31 06:00:00,2022-01-14 21:00:00,2,38,1345.88
159896,2021-12-04 21:00:00,2021-12-15 17:00:00,4,48,3205.61
159897,2020-11-18 20:00:00,2020-11-24 13:00:00,1,16,169.89
159898,2020-04-28 06:00:00,2020-05-03 04:00:00,1,27,3497.73
159899,2021-11-07 15:00:00,2021-11-16 05:00:00,1,11,3274.01
159900,2021-02-13 17:00:00,2021-02-17 09:00:00,3,38,3874.23
159901,2022-03-20 10:00:00,2022-03-23 04:00:00,5,42,2807.68
159902,2020-05-11 10:00:00,2020-05-18 03:00:00,4,44,4954.78
159903,2021-06-04 11:00:00,2021-06-12 02:00:00,4,49,3847.19
159904,2022-01-07 04:00:00,2022-01-21 05:00:00,5,42,3033.62
159905,2022-05-25 23:00:00,2022-06-07 17:00:00,4,15,1579.04
159906,2021-05-10 14:00:00,2021-05-18 11:00:00,4,6,3594.55
159907,2021-04-29 01:00:00,2021-05-04 06:00:00,3,23,3829.03
159908,2020-08-12 04:00:00,2020-08-18 06:00:00,3,50,1128.8
159909,2020-07-09 03:00:00,2020-07-11 13:00:00,2,43,1420.22
159910,2020-01-05 05:00:00,2020-01-07 01:00:00,5,44,4711.62
159911,2020-11-29 08:00:00,2020-12-06 04:00:00,5,44,1673.75
159912,2021-03-09 00:00:00,2021-03-23 14:00:00,5,38,238.75
159913,2020-11-09 03:00:00,2020-11-18 07:00:00,4,35,1133.34
159914,2022-07-07 04:00:00,2022-07-19 09:00:00,3,22,1559.12
159915,2022-12-26 23:00:00,2022-12-31 06:00:00,1,7,2996.87
159916,2022-10-22 13:00:00,2022-11-03 08:00:00,2,24,4409.08
159917,2021-04-26 06:00:00,2021-04-29 14:00:00,5,3,2923.81
159918,2020-07-10 03:00:00,2020-07-17 18:00:00,2,43,4792.68
159919,2020-01-15 21:00:00,2020-01-21 12:00:00,5,29,2871.98
159920,2022-10-17 23:00:00,2022-10-23 08:00:00,1,24,4910.64
159921,2021-06-05 00:00:00,2021-06-17 00:00:00,5,12,4286.79
159922,2020-09-21 18:00:00,2020-09-28 08:00:00,1,50,1979.17
159923,2021-09-04 15:00:00,2021-09-08 11:00:00,5,50,3690.84
159924,2021-12-12 09:00:00,2021-12-24 22:00:00,3,21,4694.6
159925,2022-01-14 21:00:00,2022-01-16 03:00:00,5,18,2682.11
159926,2021-09-17 02:00:00,2021-09-24 15:00:00,4,48,352.29
159927,2022-01-10 12:00:00,2022-01-23 23:00:00,2,32,4390.95
159928,2021-08-10 18:00:00,2021-08-21 19:00:00,2,6,2660.87
159929,2020-08-25 17:00:00,2020-09-06 01:00:00,3,20,795.95
159930,2021-03-01 05:00:00,2021-03-03 07:00:00,1,16,2425.52
159931,2020-07-14 21:00:00,2020-07-25 13:00:00,2,44,247.33
159932,2021-09-24 04:00:00,2021-10-04 12:00:00,1,31,3015.24
159933,2021-10-22 19:00:00,2021-10-30 23:00:00,3,16,4179.77
159934,2022-09-30 01:00:00,2022-10-13 23:00:00,4,39,491.53
159935,2021-11-26 09:00:00,2021-12-09 12:00:00,5,9,1918.01
159936,2022-11-20 01:00:00,2022-11-21 13:00:00,4,25,4463.23
159937,2021-01-25 18:00:00,2021-02-03 20:00:00,1,16,4186.08
159938,2020-03-23 10:00:00,2020-04-06 08:00:00,1,35,1389.58
159939,2021-10-12 15:00:00,2021-10-17 07:00:00,5,11,4994.6
159940,2022-06-11 19:00:00,2022-06-22 08:00:00,3,15,4509.8
159941,2020-05-13 19:00:00,2020-05-15 07:00:00,5,3,433.23
159942,2020-06-08 01:00:00,2020-06-13 10:00:00,1,50,4224.89
159943,2020-04-01 17:00:00,2020-04-02 23:00:00,4,12,2113.26
159944,2020-07-12 21:00:00,2020-07-22 18:00:00,4,17,2922.25
159945,2021-08-08 02:00:00,2021-08-11 23:00:00,1,16,2701.76
159946,2022-06-01 07:00:00,2022-06-08 09:00:00,3,32,3466.49
159947,2020-06-22 23:00:00,2020-06-30 00:00:00,1,43,4884.08
159948,2022-06-05 02:00:00,2022-06-08 12:00:00,4,2,3906.8
159949,2021-05-28 20:00:00,2021-06-03 08:00:00,5,15,3509.03
159950,2022-06-17 02:00:00,2022-06-26 09:00:00,3,11,4081.68
159951,2022-08-04 15:00:00,2022-08-07 15:00:00,3,2,3476.74
159952,2020-10-20 04:00:00,2020-10-29 07:00:00,1,6,4018.31
159953,2021-02-08 07:00:00,2021-02-09 10:00:00,3,41,4481.85
159954,2021-05-22 11:00:00,2021-06-05 21:00:00,5,3,1269.4
159955,2020-02-22 11:00:00,2020-03-08 06:00:00,1,16,3592.07
159956,2021-09-04 21:00:00,2021-09-17 13:00:00,5,37,2333.22
159957,2022-02-05 18:00:00,2022-02-19 12:00:00,1,31,1873.96
159958,2022-04-29 23:00:00,2022-05-01 16:00:00,3,42,4848.83
159959,2022-09-12 10:00:00,2022-09-23 02:00:00,1,6,4587.39
159960,2020-08-08 12:00:00,2020-08-20 06:00:00,2,20,2646.07
159961,2021-03-26 12:00:00,2021-04-06 19:00:00,4,10,4284.37
159962,2020-04-29 20:00:00,2020-05-11 18:00:00,4,8,4794.31
159963,2020-11-17 23:00:00,2020-11-30 12:00:00,4,13,4707.23
159964,2020-10-12 10:00:00,2020-10-14 09:00:00,5,2,4863.76
159965,2022-12-16 04:00:00,2022-12-23 15:00:00,2,24,3571.16
159966,2022-08-08 12:00:00,2022-08-23 10:00:00,1,11,4362.53
159967,2021-07-01 01:00:00,2021-07-10 10:00:00,3,28,981.37
159968,2022-09-10 21:00:00,2022-09-12 07:00:00,3,46,3789.98
159969,2022-12-05 17:00:00,2022-12-07 18:00:00,2,7,2112.16
159970,2020-02-16 09:00:00,2020-02-17 09:00:00,1,40,1309.28
159971,2022-05-31 17:00:00,2022-06-14 06:00:00,4,17,4090.49
159972,2022-04-29 21:00:00,2022-05-11 05:00:00,3,8,1847.25
159973,2022-04-01 20:00:00,2022-04-09 12:00:00,4,16,1622.67
159974,2022-12-07 21:00:00,2022-12-11 16:00:00,3,4,2908.58
159975,2021-08-10 15:00:00,2021-08-15 13:00:00,4,39,2191.65
159976,2021-09-16 23:00:00,2021-09-29 08:00:00,3,31,4233.66
159977,2021-08-06 07:00:00,2021-08-15 18:00:00,2,9,951.4
159978,2021-04-02 13:00:00,2021-04-15 01:00:00,3,2,3161.2
159979,2021-06-15 13:00:00,2021-06-26 22:00:00,4,47,1371.58
159980,2021-11-03 13:00:00,2021-11-11 09:00:00,4,2,1348.1
159981,2021-11-14 05:00:00,2021-11-15 15:00:00,2,22,1245.61
159982,2022-09-08 10:00:00,2022-09-23 05:00:00,2,44,4899.13
159983,2021-09-05 20:00:00,2021-09-06 22:00:00,1,40,903.44
159984,2020-10-26 08:00:00,2020-11-08 06:00:00,4,10,4836.9
159985,2021-12-23 21:00:00,2021-12-29 01:00:00,1,27,4112.12
159986,2022-04-22 20:00:00,2022-05-04 00:00:00,1,47,4184.73
159987,2021-09-14 10:00:00,2021-09-29 00:00:00,5,16,4634.4
159988,2020-11-08 00:00:00,2020-11-11 01:00:00,3,16,4703.28
159989,2021-10-30 10:00:00,2021-11-13 08:00:00,2,28,3574.37
159990,2021-09-10 11:00:00,2021-09-15 10:00:00,1,41,3589.67
159991,2022-01-05 13:00:00,2022-01-11 02:00:00,4,33,4182.79
159992,2022-06-15 20:00:00,2022-06-23 05:00:00,4,31,4866.21
159993,2022-09-21 02:00:00,2022-09-26 20:00:00,2,6,3974.3
159994,2020-11-12 22:00:00,2020-11-16 19:00:00,1,8,965.94
159995,2020-02-07 03:00:00,2020-02-08 21:00:00,5,31,4979.69
159996,2020-06-08 20:00:00,2020-06-19 07:00:00,4,7,606.58
159997,2021-10-24 14:00:00,2021-11-01 14:00:00,3,50,4297.21
159998,2021-06-18 08:00:00,2021-06-24 18:00:00,5,28,3103.92
159999,2022-07-03 13:00:00,2022-07-12 10:00:00,1,29,1430.78
160000,2022-08-06 00:00:00,2022-08-07 11:00:00,4,2,3057.17
160001,2020-11-10 18:00:00,2020-11-11 22:00:00,4,49,3279.7
160002,2022-08-13 20:00:00,2022-08-21 09:00:00,3,15,455.2
160003,2020-11-20 09:00:00,2020-11-28 15:00:00,5,44,1030.48
160004,2021-01-25 13:00:00,2021-02-06 15:00:00,2,41,1841.3
160005,2022-12-28 06:00:00,2023-01-05 04:00:00,2,10,1684.36
160006,2020-09-02 15:00:00,2020-09-13 16:00:00,1,10,2970.6
160007,2021-02-01 10:00:00,2021-02-03 09:00:00,2,30,1464.13
160008,2021-10-18 11:00:00,2021-11-01 16:00:00,3,43,3332.88
160009,2022-10-06 21:00:00,2022-10-14 12:00:00,2,36,957.85
160010,2020-12-21 11:00:00,2021-01-04 21:00:00,3,26,1367.29
160011,2022-01-29 09:00:00,2022-02-05 13:00:00,2,14,2280.91
160012,2021-03-07 18:00:00,2021-03-09 19:00:00,1,20,1497.38
160013,2022-07-02 05:00:00,2022-07-13 19:00:00,2,21,1543.38
160014,2020-10-29 21:00:00,2020-11-06 19:00:00,4,45,3874.29
160015,2020-07-22 13:00:00,2020-07-25 01:00:00,1,31,3108.03
160016,2020-12-24 21:00:00,2021-01-07 19:00:00,2,20,359.62
160017,2022-08-20 06:00:00,2022-09-02 00:00:00,1,10,1633.66
160018,2020-06-10 10:00:00,2020-06-16 03:00:00,2,45,553.95
160019,2021-02-23 14:00:00,2021-03-03 01:00:00,4,8,4833.53
160020,2022-12-06 03:00:00,2022-12-19 23:00:00,1,23,1867.01
160021,2021-07-03 22:00:00,2021-07-08 15:00:00,4,19,3684.09
160022,2021-12-04 10:00:00,2021-12-16 14:00:00,3,3,2609.24
160023,2022-10-03 03:00:00,2022-10-15 22:00:00,3,47,4300.52
160024,2022-05-29 06:00:00,2022-06-01 02:00:00,3,3,4756.58
160025,2022-06-03 22:00:00,2022-06-05 00:00:00,3,35,1489.3
160026,2022-07-28 01:00:00,2022-08-07 21:00:00,1,21,3302.03
160027,2022-06-02 16:00:00,2022-06-16 12:00:00,2,21,1950.49
160028,2021-04-19 09:00:00,2021-04-23 01:00:00,1,44,2361.33
160029,2020-04-11 23:00:00,2020-04-14 22:00:00,5,46,739.71
160030,2021-11-11 06:00:00,2021-11-12 20:00:00,3,26,2604.98
160031,2022-06-05 14:00:00,2022-06-11 09:00:00,3,40,417.45
160032,2021-03-08 19:00:00,2021-03-15 15:00:00,4,19,1911.04
160033,2022-10-04 10:00:00,2022-10-05 15:00:00,4,16,2874.76
160034,2022-10-20 00:00:00,2022-11-03 00:00:00,3,8,3937.87
160035,2020-07-13 08:00:00,2020-07-16 07:00:00,4,3,4220.83
160036,2020-10-16 07:00:00,2020-10-30 18:00:00,2,16,3972.75
160037,2021-09-08 23:00:00,2021-09-13 03:00:00,2,21,402.61
160038,2020-06-19 10:00:00,2020-06-23 10:00:00,2,7,2886.15
160039,2021-02-28 09:00:00,2021-03-14 12:00:00,3,15,2870.18
160040,2020-12-02 13:00:00,2020-12-11 10:00:00,4,22,3075.35
160041,2022-12-24 13:00:00,2022-12-30 16:00:00,5,33,3315.57
160042,2020-06-04 02:00:00,2020-06-16 17:00:00,4,21,3146.4
160043,2020-06-22 01:00:00,2020-06-24 18:00:00,1,40,3819.72
160044,2022-01-29 05:00:00,2022-02-06 16:00:00,5,11,3762.94
160045,2022-04-22 03:00:00,2022-05-01 22:00:00,3,48,2662.56
160046,2021-01-08 10:00:00,2021-01-18 04:00:00,2,40,127.93
160047,2021-01-09 15:00:00,2021-01-11 21:00:00,2,45,4779.26
160048,2020-02-17 20:00:00,2020-02-29 03:00:00,1,1,1763.56
160049,2020-11-25 02:00:00,2020-12-08 05:00:00,5,35,457.77
160050,2022-07-15 21:00:00,2022-07-20 22:00:00,2,29,3337.47
160051,2022-03-30 14:00:00,2022-04-14 04:00:00,1,47,469.92
160052,2022-02-24 07:00:00,2022-03-07 17:00:00,3,21,4007.08
160053,2021-10-14 19:00:00,2021-10-29 12:00:00,2,5,2321.63
160054,2020-11-05 10:00:00,2020-11-17 00:00:00,1,18,3386.83
160055,2020-11-20 13:00:00,2020-11-30 23:00:00,3,48,3016.16
160056,2021-03-22 08:00:00,2021-03-25 19:00:00,1,21,3008.17
160057,2020-12-15 18:00:00,2020-12-19 01:00:00,4,41,846.8
160058,2021-07-31 21:00:00,2021-08-12 09:00:00,3,40,3050.59
160059,2022-02-08 03:00:00,2022-02-19 17:00:00,1,11,1174.76
160060,2020-11-21 20:00:00,2020-12-04 08:00:00,2,32,1671.42
160061,2021-01-22 20:00:00,2021-01-29 04:00:00,1,27,720.76
160062,2022-12-25 20:00:00,2022-12-29 00:00:00,2,42,556.16
160063,2020-09-16 21:00:00,2020-09-30 18:00:00,1,14,2162.21
160064,2022-01-08 14:00:00,2022-01-22 10:00:00,4,43,1272.88
160065,2021-08-17 08:00:00,2021-08-24 09:00:00,3,35,1855.86
160066,2022-09-02 15:00:00,2022-09-17 13:00:00,3,17,2553.88
160067,2022-12-17 19:00:00,2022-12-25 16:00:00,5,40,745.96
160068,2020-02-22 11:00:00,2020-02-26 09:00:00,5,20,1724.74
160069,2021-12-09 01:00:00,2021-12-22 09:00:00,5,31,4995.16
160070,2021-10-27 07:00:00,2021-11-05 13:00:00,2,8,2161.17
160071,2021-01-06 00:00:00,2021-01-15 06:00:00,5,28,1965.64
160072,2021-07-02 03:00:00,2021-07-06 20:00:00,1,3,4951.88
160073,2021-05-05 02:00:00,2021-05-18 10:00:00,1,20,2693.56
160074,2022-06-18 00:00:00,2022-07-02 11:00:00,4,33,2110.83
160075,2020-08-14 05:00:00,2020-08-21 23:00:00,4,30,2794.77
160076,2022-07-06 00:00:00,2022-07-14 01:00:00,2,20,2327.27
160077,2020-11-08 03:00:00,2020-11-19 11:00:00,4,3,4462.0
160078,2020-07-15 05:00:00,2020-07-26 02:00:00,1,10,4140.75
160079,2022-02-23 15:00:00,2022-03-07 16:00:00,4,12,4801.9
160080,2021-07-14 05:00:00,2021-07-23 09:00:00,4,33,3814.79
160081,2022-08-08 14:00:00,2022-08-17 08:00:00,5,23,4693.67
160082,2022-01-20 19:00:00,2022-01-24 00:00:00,3,46,3203.59
160083,2022-12-07 18:00:00,2022-12-10 22:00:00,5,29,2401.98
160084,2020-11-07 16:00:00,2020-11-10 20:00:00,5,11,3782.91
160085,2020-07-06 21:00:00,2020-07-08 09:00:00,2,37,4287.9
160086,2022-12-12 11:00:00,2022-12-21 06:00:00,4,30,1135.13
160087,2021-08-23 02:00:00,2021-08-30 08:00:00,4,35,1835.7
160088,2021-05-03 17:00:00,2021-05-08 10:00:00,3,7,3763.63
160089,2022-01-07 06:00:00,2022-01-18 22:00:00,4,43,3482.76
160090,2022-12-19 09:00:00,2022-12-21 21:00:00,2,5,4846.28
160091,2022-08-14 12:00:00,2022-08-17 00:00:00,5,4,1458.87
160092,2022-05-25 06:00:00,2022-06-04 05:00:00,4,37,3792.43
160093,2020-02-08 17:00:00,2020-02-17 02:00:00,2,45,3129.75
160094,2021-04-19 23:00:00,2021-05-03 10:00:00,1,36,1220.11
160095,2022-04-05 08:00:00,2022-04-13 14:00:00,3,25,4668.3
160096,2022-09-29 19:00:00,2022-10-07 09:00:00,5,24,1238.1
160097,2020-08-17 06:00:00,2020-08-28 11:00:00,4,20,4043.29
160098,2021-04-16 04:00:00,2021-04-27 06:00:00,2,50,1343.3
160099,2021-10-01 20:00:00,2021-10-12 12:00:00,2,37,623.84
160100,2022-04-04 22:00:00,2022-04-13 13:00:00,5,26,4780.39
160101,2022-10-10 04:00:00,2022-10-19 04:00:00,3,32,203.38
160102,2020-01-25 10:00:00,2020-02-09 03:00:00,3,24,3825.56
160103,2022-07-09 00:00:00,2022-07-17 22:00:00,4,49,698.02
160104,2022-01-09 20:00:00,2022-01-20 22:00:00,1,38,4819.39
160105,2020-11-09 11:00:00,2020-11-17 19:00:00,2,47,4961.79
160106,2020-12-22 18:00:00,2021-01-06 14:00:00,4,40,1580.79
160107,2021-04-05 21:00:00,2021-04-09 11:00:00,1,20,4063.11
160108,2022-03-01 05:00:00,2022-03-06 19:00:00,2,44,1133.46
160109,2020-07-11 02:00:00,2020-07-20 05:00:00,4,33,2296.57
160110,2021-12-06 01:00:00,2021-12-09 05:00:00,4,16,1784.31
160111,2020-10-03 20:00:00,2020-10-11 15:00:00,5,40,3020.97
160112,2021-01-24 12:00:00,2021-02-06 14:00:00,3,41,4325.83
160113,2021-10-26 07:00:00,2021-10-30 15:00:00,5,38,623.15
160114,2021-06-03 23:00:00,2021-06-11 08:00:00,3,50,564.33
160115,2020-03-04 22:00:00,2020-03-10 23:00:00,2,32,1164.22
160116,2020-04-04 18:00:00,2020-04-12 12:00:00,5,23,4184.14
160117,2020-05-20 04:00:00,2020-06-01 09:00:00,1,3,1806.42
160118,2022-10-30 19:00:00,2022-11-08 06:00:00,5,40,3838.12
160119,2021-06-13 21:00:00,2021-06-26 06:00:00,5,3,1641.74
160120,2021-10-27 15:00:00,2021-11-08 22:00:00,2,9,889.76
160121,2022-08-21 20:00:00,2022-08-24 02:00:00,2,31,1634.64
160122,2020-04-22 22:00:00,2020-04-29 08:00:00,1,15,4929.73
160123,2021-07-26 21:00:00,2021-08-07 00:00:00,4,43,3881.03
160124,2022-01-25 18:00:00,2022-01-29 08:00:00,1,27,2551.89
160125,2022-07-11 09:00:00,2022-07-15 12:00:00,2,45,2416.37
160126,2021-09-22 08:00:00,2021-09-25 21:00:00,3,16,539.79
160127,2021-11-02 21:00:00,2021-11-13 08:00:00,4,32,3241.12
160128,2020-10-06 23:00:00,2020-10-10 19:00:00,3,37,4793.08
160129,2020-08-29 21:00:00,2020-09-02 01:00:00,1,27,4639.58
160130,2020-08-06 11:00:00,2020-08-08 22:00:00,3,33,1235.45
160131,2021-05-13 03:00:00,2021-05-21 05:00:00,2,5,2282.68
160132,2020-04-15 09:00:00,2020-04-28 03:00:00,1,38,3468.63
160133,2020-09-30 19:00:00,2020-10-04 02:00:00,2,12,251.37
160134,2021-01-31 22:00:00,2021-02-12 19:00:00,1,39,4587.48
160135,2022-05-27 09:00:00,2022-06-01 05:00:00,4,23,870.95
160136,2022-07-12 04:00:00,2022-07-17 04:00:00,4,6,4865.22
160137,2020-02-11 02:00:00,2020-02-24 16:00:00,1,18,827.71
160138,2022-06-16 18:00:00,2022-06-29 12:00:00,3,38,3693.81
160139,2020-08-15 14:00:00,2020-08-30 12:00:00,1,22,3420.79
160140,2020-03-13 19:00:00,2020-03-21 12:00:00,2,35,2384.46
160141,2021-07-23 09:00:00,2021-08-03 04:00:00,2,16,3940.88
160142,2021-06-15 09:00:00,2021-06-23 13:00:00,3,46,2054.66
160143,2021-08-15 13:00:00,2021-08-22 03:00:00,5,30,1169.41
160144,2021-02-11 18:00:00,2021-02-25 21:00:00,5,8,2462.49
160145,2022-06-06 00:00:00,2022-06-15 13:00:00,2,33,550.94
160146,2020-03-13 13:00:00,2020-03-17 18:00:00,3,13,2692.09
160147,2022-03-20 07:00:00,2022-04-01 00:00:00,1,12,4694.43
160148,2020-12-11 22:00:00,2020-12-23 03:00:00,1,26,770.09
160149,2022-01-12 15:00:00,2022-01-22 12:00:00,5,49,1243.89
160150,2022-01-08 09:00:00,2022-01-18 15:00:00,2,23,2912.26
160151,2022-03-02 00:00:00,2022-03-06 17:00:00,2,6,1708.74
160152,2022-01-31 21:00:00,2022-02-13 21:00:00,4,48,1052.26
160153,2021-06-01 21:00:00,2021-06-03 14:00:00,5,19,308.09
160154,2022-01-28 03:00:00,2022-02-02 06:00:00,5,21,4018.44
160155,2020-04-19 14:00:00,2020-04-20 19:00:00,5,33,1452.39
160156,2022-01-29 18:00:00,2022-01-31 14:00:00,3,5,3693.91
160157,2021-07-11 20:00:00,2021-07-25 21:00:00,2,36,733.53
160158,2020-06-26 05:00:00,2020-06-28 22:00:00,5,3,2154.42
160159,2021-04-23 01:00:00,2021-04-29 04:00:00,3,19,2148.84
160160,2020-03-01 21:00:00,2020-03-05 13:00:00,5,37,4527.34
160161,2021-10-06 20:00:00,2021-10-18 18:00:00,3,13,3619.49
160162,2021-12-03 16:00:00,2021-12-04 16:00:00,3,5,3696.83
160163,2020-11-03 14:00:00,2020-11-11 18:00:00,5,17,3585.08
160164,2021-09-30 04:00:00,2021-10-05 04:00:00,1,26,757.07
160165,2022-08-10 09:00:00,2022-08-18 10:00:00,4,19,2282.79
160166,2022-06-11 20:00:00,2022-06-22 07:00:00,2,35,4599.62
160167,2022-04-30 22:00:00,2022-05-10 15:00:00,4,32,4372.15
160168,2022-08-05 19:00:00,2022-08-18 16:00:00,1,15,816.0
160169,2020-08-02 12:00:00,2020-08-17 04:00:00,1,15,980.71
